word,freq
ceiling,3
,
shake,3
,
squid,3
,
security,3
,
oregano,3
,
tart,3
,
ny,3
,
banana,3
,
w/,3
,
update,3
,
melt,3
,
desire,3
,
introduction,3
,
rod,3
,
savory,3
,
baldwin,3
,
hehe,3
,
example,3
,
concern,3
,
richness,3
,
im,3
,
nigiri,3
,
grapefruit,3
,
anyhow,3
,
measure,3
,
grimaldi,3
,
p.m.,3
,
whiskey,3
,
character,3
,
success,3
,
el,3
,
plethora,3
,
summer,3
,
sitting,3
,
buttery,3
,
bakery,3
,
richard,3
,
max,3
,
sushi+,3
,
tapas,3
,
wrap,3
,
length,3
,
dairy,3
,
indulgence,3
,
jason,3
,
heaven,3
,
garten,3
,
term,3
,
lane,3
,
podium,3
,
wan,3
,
carol,3
,
naan,3
,
burro,3
,
west,3
,
crazy,3
,
run,3
,
cable,3
,
mediocre,3
,
dessert+,3
,
manhattan,3
,
factory,3
,
miss,3
,
balance,3
,
bp,3
,
vegas+,3
,
grace,3
,
brie,3
,
moo,3
,
personality,3
,
eve+,3
,
specialty,3
,
comfy,3
,
/,3
,
al,3
,
dog,3
,
rooftop,3
,
fair,3
,
farm,3
,
preparation,3
,
feedback,3
,
bacchanal,3
,
dark,3
,
cod,3
,
winner,3
,
weird,3
,
classy,3
,
child,3
,
limit,3
,
ranch,3
,
veal,3
,
guac,3
,
macaroni,3
,
wallet,3
,
@,3
,
custard,3
,
array,3
,
list+,3
,
cutter,3
,
claw,3
,
feast,3
,
glaze,3
,
prep,3
,
escape,3
,
rangoon,3
,
round,3
,
win,3
,
entry,3
,
rawhide,3
,
structure,3
,
nutella,3
,
dipping,3
,
cosy,3
,
windsor,3
,
venue,3
,
eatin,3
,
improvement,3
,
advantage,3
,
let,3
,
gigi,3
,
race,3
,
twist,3
,
heard,3
,
take-out,3
,
donut,3
,
fuel,3
,
outdoor,3
,
voice,3
,
restroom,3
,
privacy,3
,
bean,3
,
arugula,3
,
eatery,3
,
tartar,3
,
poutine,3
,
atmosphere+,3
,
rosati,3
,
code,3
,
entertainment,3
,
waitstaff,3
,
handful,3
,
combos,3
,
wonderful,3
,
asada,3
,
offer,3
,
bodega,3
,
department,3
,
stuffed,3
,
age,3
,
quantity,3
,
blanco,3
,
greeter,3
,
fixture,3
,
visit+,3
,
sight,3
,
meaning,3
,
tie,3
,
hall,3
,
hubs,3
,
trout,3
,
dip,3
,
pick,3
,
coal,3
,
needless,3
,
zero,3
,
staffed,3
,
tso,3
,
granita,2
,
fox,2
,
niche,2
,
serve,2
,
benedict,2
,
decent,2
,
hot,2
,
porter,2
,
holiday+,2
,
madeira,2
,
paste,2
,
victory,2
,
website,2
,
pita,2
,
promising,2
,
england,2
,
college,2
,
diet,2
,
wee,2
,
lukewarm,2
,
crime,2
,
result,2
,
crepe,2
,
sister-in-law,2
,
homey,2
,
total,2
,
franchise,2
,
manner,2
,
hotter,2
,
ahi,2
,
pear,2
,
mama,2
,
pint,2
,
dente,2
,
pass,2
,
goose,2
,
guinness,2
,
add,2
,
refill,2
,
stairs,2
,
pas,2
,
boneless,2
,
ha,2
,
fam,2
,
advice,2
,
james/jason,2
,
montreal,2
,
cheeks,2
,
kong,2
,
pine,2
,
insult,2
,
pound,2
,
barista,2
,
weight,2
,
smash,2
,
rice+,2
,
snow,2
,
salon,2
,
random,2
,
hat,2
,
trip+,2
,
roti,2
,
technique,2
,
spatzle,2
,
dollar+,2
,
solution,2
,
nerve,2
,
bet,2
,
bro,2
,
nawroz,2
,
nail,2
,
reading,2
,
liquid,2
,
complement,2
,
luce,2
,
veg,2
,
spoon,2
,
markham,2
,
grape,2
,
cafeteria,2
,
buyer,2
,
thumbs,2
,
ask,2
,
st,2
,
speech,2
,
court,2
,
gathering,2
,
bitchy,2
,
kiosk,2
,
ragu,2
,
bourbon,2
,
madison,2
,
reference,2
,
pee,2
,
kathy,2
,
god,2
,
yelpy,2
,
teenager,2
,
pickle,2
,
omelet,2
,
guard,2
,
gesture,2
,
driving,2
,
louie,2
,
scene,2
,
luxe,2
,
baklava,2
,
enjoy+,2
,
chimi,2
,
cinnamon,2
,
buffet+,2
,
slot+,2
,
roost,2
,
spaetzle,2
,
brewery,2
,
jump,2
,
cow,2
,
pancit,2
,
caf,2
,
language,2
,
mail,2
,
cheer,2
,
massachusetts,2
,
bfast,2
,
policy,2
,
sorbet,2
,
demand,2
,
suburbs,2
,
hungry,2
,
id,2
,
er,2
,
category,2
,
loud,2
,
leather,2
,
color,2
,
empty,2
,
partridge,2
,
jewelry,2
,
operation,2
,
chandler,2
,
ready,2
,
cook,2
,
fieri,2
,
foul,2
,
parade,2
,
consumption,2
,
discussion,2
,
faux,2
,
flintstone,2
,
season+,2
,
.and,2
,
m,2
,
sinigang,2
,
michelin,2
,
mill,2
,
band,2
,
nino,2
,
excitement,2
,
a.m.,2
,
driver,2
,
pseudo,2
,
festival,2
,
cellar,2
,
enthusiasm,2
,
pollo,2
,
l'escargo,2
,
sure,2
,
los,2
,
crowds,2
,
lunch/dinner,2
,
toilet,2
,
charge,2
,
delay,2
,
sauvignon,2
,
response,2
,
saw,2
,
awkwardness,2
,
figure,2
,
leave,2
,
prowl,2
,
ed,2
,
advise,2
,
history,2
,
pate,2
,
fraud,2
,
cheeburger,2
,
craving,2
,
deli,2
,
zone,2
,
execution,2
,
choc,2
,
whitefish,2
,
bull,2
,
flaky,2
,
inconvenience,2
,
remington,2
,
ma,2
,
clean,2
,
pompadour,2
,
hung,2
,
buffett,2
,
fine,2
,
ya,2
,
kicker,2
,
something+,2
,
p,2
,
croissant,2
,
nightmare,2
,
hazelnut,2
,
tourist,2
,
pepperoni,2
,
don,2
,
sage,2
,
hollandaise,2
,
news,2
,
dinner+,2
,
spoon+,2
,
coke,2
,
envy,2
,
sweetness,2
,
mgr,2
,
ayce,2
,
latter,2
,
roe,2
,
pheasant,2
,
kiss,2
,
batter,2
,
valet,2
,
male,2
,
sale,2
,
annoyance,2
,
knife,2
,
carte,2
,
halo-halo,2
,
bat,2
,
thingy,2
,
joni,2
,
clams,2
,
quaint,2
,
keen,2
,
accordion,2
,
linguini,2
,
distance,2
,
inferno,2
,
coast,2
,
airport,2
,
day+,2
,
queso,2
,
portovino,2
,
interest,2
,
yogurt,2
,
chic,2
,
quail,2
,
forgot,2
,
taguara,2
,
cortez,2
,
sambalatte,2
,
tasteless,2
,
posset,2
,
teriyaki,2
,
assistant,2
,
meter,2
,
encounter,2
,
biscuit,2
,
pleasant,2
,
rustler,2
,
waitperson,2
,
role,2
,
nana,2
,
shipping,2
,
pond,2
,
skip,2
,
win+,2
,
blue,2
,
waste,2
,
inviting,2
,
competition,2
,
garden+,2
,
fyi,2
,
yay,2
,
scallie,2
,
fancy,2
,
saliva,2
,
japan,2
,
sinew,2
,
memory,2
,
stride,2
,
shot,2
,
atrium,2
,
judging,2
,
tortillas,2
,
bother,2
,
poblano,2
,
harvest,2
,
guest,2
,
intimacy,2
,
doctor,2
,
brasil,2
,
maple,2
,
blood,2
,
bow,2
,
chew,2
,
wafer,2
,
choice+,2
,
madame,2
,
bike,2
,
region,2
,
scale,2
,
gin,2
,
chandelier,2
,
fond,2
,
downhill,2
,
paradise,2
,
jar,2
,
dont,2
,
mgm,2
,
stick,2
,
green,2
,
pizzette,2
,
night+,2
,
get,2
,
gras,2
,
apology,2
,
navio,2
,
redemption,2
,
flesh,2
,
hofbrau,2
,
rage,2
,
claws,2
,
childhood,2
,
pay,2
,
signage,2
,
theory,2
,
scone,2
,
teenage,2
,
bib,2
,
ingredient,2
,
cane,2
,
st.,2
,
wholey,2
,
touff,2
,
galvin,2
,
paco,2
,
luck,2
,
laval,2
,
earth,2
,
mastro,2
,
gooey,2
,
takeout,2
,
st+,2
,
elevator,2
,
cheesecake+,2
,
retreat,2
,
freshness,2
,
plus,2
,
income,2
,
hill,2
,
district,2
,
speaking,2
,
claus,2
,
november,2
,
*cough*,2
,
bok,2
,
empanadas,2
,
supreme,2
,
ring,2
,
ginseng,2
,
bonus,2
,
za,2
,
breading,2
,
joe,2
,
phoenix+,2
,
left,2
,
hangover,2
,
smoking,2
,
kinda,2
,
ache,2
,
background,2
,
power,2
,
count,2
,
produce,2
,
haus,2
,
pizzeria,2
,
oil/grease,2
,
pride,2
,
donna,2
,
kinton,2
,
float,2
,
theater,2
,
shu,2
,
center+,2
,
ride,2
,
go-to,2
,
pinot,2
,
jalapenos,2
,
par+,2
,
teppan,2
,
proportion,2
,
fishy,2
,
croque,2
,
extra,2
,
roast,2
,
attentive,2
,
segment,2
,
sunchoke,2
,
prawn,2
,
scottsdale,2
,
village,2
,
balsamic,2
,
line+,2
,
sauerkraut,2
,
distillery,2
,
blackout,2
,
abundance,2
,
jesus,2
,
mrs.,2
,
speed,2
,
return,2
,
direction,2
,
dome,2
,
hash,2
,
blend,2
,
bachannal,2
,
decadent,2
,
sirloin,2
,
wi-fi,2
,
face+,2
,
lobby,2
,
satin,2
,
.all,2
,
beware,2
,
grandma,2
,
grigio,2
,
downside,2
,
catfish,2
,
tent,2
,
super,2
,
rapini,2
,
vig,2
,
colour,2
,
form,2
,
insane,2
,
edward,2
,
use,2
,
field,2
,
faster,2
,
goat,2
,
symon,2
,
spread,2
,
destination,2
,
appeal,2
,
france,2
,
pao,2
,
valley+,2
,
week+,2
,
welcoming,2
,
warmth,2
,
player,2
,
candlelight,2
,
gem+,2
,
africa,2
,
description,2
,
hungry+,2
,
flavorless,2
,
litre,2
,
cle,2
,
bolognese,2
,
fix,2
,
runner,2
,
energy,2
,
tab,2
,
fortune,2
,
flow,2
,
crap,2
,
g,2
,
confusion,2
,
blogger,2
,
meringue,2
,
rowdy,2
,
dirty,2
,
rabbit,2
,
bill+,2
,
cardboard,2
,
love+,2
,
balcony,2
,
arnaise,2
,
verde,2
,
desk,2
,
mocha,2
,
feta,2
,
exit,2
,
stella,2
,
barrel,2
,
sheep,2
,
hake,2
,
brushetta,2
,
foyer,2
,
tower,2
,
kaiser,2
,
hefeweizen,2
,
closing,2
,
yummy+,2
,
factor,2
,
mille,2
,
oven,2
,
audience,2
,
zinfandel,2
,
miniature,2
,
path,2
,
mother-in-law,2
,
porch,2
,
upgrade,2
,
baboy,2
,
fianc,2
,
sauteed,2
,
spot+,2
,
connoisseur,2
,
walking,2
,
marrow,2
,
bowls,2
,
comedy,2
,
greenaway,2
,
paninis,2
,
pace,2
,
barbecue,2
,
piano,2
,
clientele,2
,
citrus,2
,
eggnog,2
,
till,2
,
pakora,2
,
neighbourhood,2
,
travis,2
,
choy,2
,
generosity,2
,
banquet,2
,
account,2
,
seaweed,2
,
gyoza,2
,
ease,2
,
carbs,2
,
bell,2
,
cappuccino,2
,
everyday,2
,
butcher,2
,
i.e,2
,
stew,2
,
fewf,2
,
yum+,2
,
privilege,2
,
heritage,2
,
mojito,2
,
facebook,2
,
evening+,2
,
rojo,2
,
reviews,2
,
dense,2
,
irony,2
,
disaster,2
,
oatcake,2
,
information,2
,
duty,2
,
tidy,2
,
isabel,2
,
flank,2
,
meant,2
,
jug,2
,
rate,2
,
spending,2
,
cauliflower,2
,
raspberry,2
,
clam,2
,
tom,2
,
come,2
,
poo,2
,
score,2
,
hipster,2
,
scran,2
,
adobe,2
,
cotto,2
,
furniture,2
,
fennel,2
,
subs,2
,
attire,2
,
sweater,2
,
brussel,2
,
valerie,2
,
thanksgiving,2
,
perch,2
,
reflection,2
,
dang,2
,
puff,2
,
think,2
,
mushy,2
,
con,2
,
flavoring,2
,
rating+,2
,
riggatonys,2
,
omelette,2
,
ju,2
,
yogi,2
,
brand,2
,
gourmet,2
,
visiting,2
,
forum,2
,
repeat,2
,
manuel,2
,
mochi,2
,
kindness,1
,
establishment+,1
,
gallo,1
,
surpise,1
,
pubes,1
,
middleton,1
,
enjoy,1
,
soooo,1
,
freaking,1
,
semi,1
,
pianist,1
,
flufyf,1
,
location+,1
,
morself,1
,
wedgwood,1
,
graham,1
,
passing,1
,
milkshake,1
,
dump,1
,
spaghetti,1
,
forward,1
,
blasting,1
,
sodium/oil,1
,
chiffonade,1
,
yellowfin,1
,
subtract,1
,
lucky,1
,
police,1
,
charity,1
,
chaps,1
,
pabellon,1
,
gun,1
,
hmpf,1
,
lady+,1
,
margaritas,1
,
check-in,1
,
mouth+,1
,
tape,1
,
stare,1
,
mouthfeel,1
,
coop,1
,
moment+,1
,
rom-pop,1
,
masa,1
,
tipping,1
,
wontons/dough,1
,
alternative,1
,
point+,1
,
collar+,1
,
go-round,1
,
doughy,1
,
soooooo,1
,
italy+,1
,
apart,1
,
zappos,1
,
creative,1
,
kir,1
,
knowing,1
,
mousseline,1
,
coffin,1
,
lush,1
,
molinos,1
,
minimum,1
,
hometown,1
,
hustle,1
,
idiot,1
,
blackberry,1
,
gingerbread,1
,
kathiavadi,1
,
breeze,1
,
silverware+,1
,
basketball,1
,
system,1
,
match,1
,
magic,1
,
tank,1
,
#NAME?,1
,
molay,1
,
du,1
,
shula,1
,
leslieville,1
,
discount+,1
,
sand,1
,
heater,1
,
sriracha,1
,
matsutake,1
,
causal,1
,
find,1
,
modern,1
,
seamus,1
,
crooks,1
,
congee,1
,
bon+,1
,
google,1
,
campfire,1
,
pescertarianess,1
,
punch,1
,
