word,freq
pool,4
,
kay,4
,
state,4
,
edinburgh,4
,
entree,4
,
tour,4
,
price+,4
,
plan,4
,
pleasure,4
,
king,4
,
child,4
,
spice,4
,
sale,4
,
corner,4
,
lump,4
,
glbc,4
,
companion,4
,
flight,4
,
banquet,4
,
wonton,4
,
sweetness,4
,
road,4
,
story,4
,
dude,4
,
l,4
,
brussel,4
,
advance,4
,
skillet,4
,
menu+,4
,
average,4
,
fail,4
,
neighborhood,4
,
ate,4
,
luck,4
,
mother,4
,
church,4
,
kid,4
,
get,4
,
meh,4
,
law,4
,
raspberry,4
,
serve,4
,
shell,4
,
stay,4
,
opportunity,4
,
cilantro,4
,
siam,4
,
d,4
,
team,4
,
walk,4
,
word,4
,
mochi,4
,
issue,4
,
past,4
,
toronto,4
,
picture,4
,
vinegar,4
,
sesame,4
,
bonus,4
,
quail,4
,
twister,4
,
yummy,4
,
reviewer,4
,
dip,4
,
pace,4
,
bargain,4
,
ricotta,4
,
winter,4
,
cozy,4
,
goat,4
,
francisco,4
,
use,4
,
go,4
,
co.,4
,
mock,4
,
broccoli,4
,
venue,4
,
coat,4
,
apps,4
,
irvine,4
,
round,4
,
root,4
,
mignon,4
,
specialty,4
,
paella,4
,
h,4
,
highlight,4
,
meaty,4
,
sure,4
,
insane,3
,
candy,3
,
form,3
,
squid,3
,
saucy,3
,
banana,3
,
anytime,3
,
flaw,3
,
fois,3
,
tolteca,3
,
pack,3
,
creativity,3
,
tempura,3
,
el,3
,
summer,3
,
b,3
,
royale,3
,
pastor,3
,
example,3
,
hamburger,3
,
cosmopolitan,3
,
wagyu,3
,
stick,3
,
coca,3
,
chip,3
,
day+,3
,
asada,3
,
pepperoni,3
,
decision,3
,
tray,3
,
concept,3
,
california,3
,
blast,3
,
hot,3
,
buttermilk,3
,
oh,3
,
yeah,3
,
hhagg,3
,
plain,3
,
par,3
,
layer,3
,
advice,3
,
marshmallow,3
,
starter,3
,
powder,3
,
skill,3
,
world,3
,
warning,3
,
scoop,3
,
response,3
,
smile,3
,
wise,3
,
tangerine,3
,
smith,3
,
winner,3
,
bathroom,3
,
fin,3
,
total,3
,
iron,3
,
chris,3
,
quinoa,3
,
pad,3
,
stuffing,3
,
signature,3
,
refreshing,3
,
band,3
,
description,3
,
rokerij,3
,
update,3
,
tab,3
,
criticism,3
,
control,3
,
photo,3
,
cool,3
,
family+,3
,
diner,3
,
baja,3
,
rainbow,3
,
lol,3
,
carne,3
,
reception,3
,
mastro,3
,
noise,3
,
playing,3
,
code,3
,
duckworth,3
,
cook,3
,
cactus,3
,
helpful,3
,
chop,3
,
patron,3
,
parm,3
,
clientele,3
,
serving,3
,
month,3
,
hey,3
,
cute,3
,
patty,3
,
europe,3
,
host,3
,
beautiful,3
,
detail,3
,
lo,3
,
ground,3
,
cinnamon,3
,
robata,3
,
jalape,3
,
rabbit,3
,
decent,3
,
cheddar,3
,
craziness,3
,
jus,3
,
purse,3
,
tamale,3
,
cash,3
,
sweeter,3
,
provolone,3
,
duvet,3
,
cart,3
,
pours,3
,
mountain,3
,
process,3
,
sheet,3
,
ceviche,3
,
creme,3
,
vegas+,3
,
noon,3
,
mayo,3
,
shame,3
,
pancake,3
,
august,3
,
wood,3
,
fireplace,3
,
pineapple,3
,
marianne,3
,
delight,3
,
fluffy,3
,
kick,3
,
kung,3
,
explanation,3
,
desk,3
,
xo,3
,
answer,3
,
favourite,3
,
turn,3
,
gingerbread,3
,
eve+,3
,
dry,3
,
manner,3
,
somebody,3
,
discount,3
,
future,3
,
milk,3
,
mouthful,3
,
lasagna,3
,
branzino,3
,
o,3
,
basis,3
,
creamy,3
,
queso,3
,
toro,3
,
duty,3
,
spirit,3
,
rush,3
,
array,3
,
coupon,3
,
desert,3
,
pretzel,3
,
entrance,3
,
semifreddo,3
,
forth,3
,
mistake,3
,
mean,3
,
present,3
,
ketchup,3
,
restaurant+,3
,
way+,3
,
feta,3
,
porter,3
,
watch,3
,
bisque,3
,
leg,3
,
amuse,3
,
mandalay,3
,
dirty,3
,
di,3
,
spread,3
,
left,3
,
],3
,
outer,3
,
shot,3
,
veg,3
,
pop,3
,
visit+,3
,
crunch,3
,
amazing,3
,
tasty,3
,
meaning,3
,
crap,3
,
toilet,3
,
meringue,3
,
episode,3
,
kalbi,3
,
impression,3
,
son,3
,
dustin,3
,
notice,3
,
tenderloin,3
,
finger,3
,
mi,3
,
savoury,3
,
east,3
,
dinner+,3
,
pastry,3
,
inch,3
,
roe,3
,
didnt,3
,
bakery,3
,
father-in-law,3
,
hair,3
,
confit,3
,
farm,3
,
nelda,3
,
system,3
,
lime,3
,
execution,3
,
guide,3
,
furniture,3
,
au,3
,
puree,3
,
alla,3
,
hip,3
,
dough,3
,
linn,3
,
trio,3
,
football,3
,
havarti,3
,
arriba,2
,
ball,2
,
amaebi,2
,
sourdough,2
,
contest,2
,
swim,2
,
staffer,2
,
class,2
,
ladle,2
,
teeny,2
,
wake,2
,
rum,2
,
waste,2
,
paris,2
,
card+,2
,
anything+,2
,
interval,2
,
clark,2
,
south,2
,
asia,2
,
bream,2
,
act,2
,
velvet,2
,
gabi,2
,
sommelier,2
,
fettuccini,2
,
win,2
,
etc,2
,
twenty,2
,
boxing,2
,
p/p,2
,
aria,2
,
miracle,2
,
richness,2
,
martini,2
,
calistoga,2
,
epicenter,2
,
call,2
,
grace,2
,
e,2
,
popularity,2
,
board,2
,
express,2
,
corniglio,2
,
raku,2
,
exception,2
,
uye,2
,
gravadlax,2
,
society,2
,
wonder,2
,
stroll,2
,
perch,2
,
kalendar,2
,
valet,2
,
relax,2
,
student,2
,
wee,2
,
crowds,2
,
honesty,2
,
address,2
,
jalapeno,2
,
bedtime,2
,
park,2
,
busboy,2
,
seasoning,2
,
broncos,2
,
juice,2
,
slang,2
,
forever,2
,
truth,2
,
key,2
,
west,2
,
receipt,2
,
sauteed,2
,
miami,2
,
spa,2
,
cyclone,2
,
ragu,2
,
prep,2
,
exit,2
,
television,2
,
cheesy,2
,
lighting,2
,
leather,2
,
site,2
,
shark,2
,
bruno,2
,
zesty,2
,
charleston,2
,
brulee,2
,
cor,2
,
pickle,2
,
tower,2
,
constantine,2
,
pair,2
,
tornado,2
,
celebration,2
,
basement,2
,
shitty,2
,
candle,2
,
denny,2
,
mediocrity,2
,
adobo,2
,
chipotle,2
,
thigh,2
,
peter,2
,
chandler,2
,
heck,2
,
perfect,2
,
barbeque,2
,
edge,2
,
force,2
,
lamp,2
,
merlot,2
,
lux,2
,
minestrone,2
,
theater,2
,
puck,2
,
airport,2
,
papaya,2
,
ran,2
,
chew,2
,
step,2
,
campechano,2
,
roof,2
,
ha,2
,
gentleman,2
,
ie,2
,
thailand,2
,
culture,2
,
lasagnette,2
,
tortellini,2
,
simple,2
,
comfy,2
,
talk,2
,
rosa,2
,
prowess,2
,
drop,2
,
villager,2
,
department,2
,
studio,2
,
gyoza,2
,
caprese,2
,
booze,2
,
metal,2
,
pain,2
,
barber,2
,
mound,2
,
mystery,2
,
kadayif,2
,
feast,2
,
lemon,2
,
statement,2
,
anyhow,2
,
beginning,2
,
aoili,2
,
scottsdale,2
,
chix,2
,
mamma,2
,
slow,2
,
pancetta,2
,
grandfather,2
,
mein,2
,
conclusion,2
,
em,2
,
remark,2
,
filler,2
,
spendy,2
,
block,2
,
ipas,2
,
co-worker,2
,
blanco,2
,
pau,2
,
snob,2
,
disney,2
,
building,2
,
look+,2
,
lover,2
,
dinning,2
,
soul,2
,
metro,2
,
magic,2
,
draft,2
,
butcher,2
,
ezme,2
,
scale,2
,
cashier,2
,
wasabi,2
,
percentage,2
,
gf,2
,
nachos,2
,
monday,2
,
joke,2
,
collar,2
,
support,2
,
sponge,2
,
plus,2
,
bff,2
,
jedd,2
,
freezer,2
,
rain,2
,
nope,2
,
liquid,2
,
affair,2
,
almond,2
,
rita,2
,
container,2
,
ratio,2
,
country,2
,
katiem,2
,
pita,2
,
paint,2
,
dr.,2
,
changing,2
,
saag,2
,
boss,2
,
maker,2
,
singer,2
,
silence,2
,
wednesday,2
,
goal,2
,
philadelphia,2
,
night+,2
,
ability,2
,
stage,2
,
gold,2
,
tahini,2
,
arrival,2
,
melinda,2
,
condiment,2
,
trouble,2
,
gooey,2
,
space+,2
,
dab,2
,
marrow,2
,
pairing,2
,
biggie,2
,
langoustine,2
,
arrangement,2
,
liberty,2
,
evening+,2
,
character,2
,
pumpkin,2
,
interest,2
,
robert,2
,
review+,2
,
mum-in-law,2
,
grandson,2
,
blending,2
,
self,2
,
g/f,2
,
tangy,2
,
smoky,2
,
tiramisu,2
,
sun,2
,
knife,2
,
restaurant-bar,2
,
pricing,2
,
email,2
,
scallop,2
,
avenue,2
,
heard,2
,
crazy,2
,
avocados,2
,
college,2
,
trek,2
,
gastonia,2
,
paul,2
,
result,2
,
palace,2
,
fruity,2
,
hurry,2
,
blah,2
,
waiting,2
,
ok,2
,
ra,2
,
debit,2
,
drive-thru,2
,
yay,2
,
claw,2
,
margarita,2
,
jennifer,2
,
thehotel,2
,
w/,2
,
produce,2
,
fiamma,2
,
thursday,2
,
comfort,2
,
luncheon,2
,
pressure,2
,
crust,2
,
gratin,2
,
tom,2
,
news,2
,
e.g.,2
,
resort,2
,
victoria,2
,
pepsi,2
,
suit,2
,
ale+,2
,
therapist,2
,
suburb,2
,
bunch,2
,
brasserie,2
,
atria,2
,
landry,2
,
finch,2
,
cookie,2
,
distance,2
,
song,2
,
mole,2
,
art,2
,
pig,2
,
texas,2
,
shake,2
,
offer,2
,
substitution,2
,
casserole,2
,
paneer,2
,
bean,2
,
flaky,2
,
val,2
,
d'aversas,2
,
p+,2
,
machine,2
,
t.,2
,
dark,2
,
hit,2
,
equivalent,2
,
july,2
,
smack,2
,
appetite,2
,
mint,2
,
supermarket,2
,
enchiladas,2
,
elbow,2
,
take-out,2
,
arm,2
,
bento,2
,
reduction,2
,
fair,2
,
y,2
,
btw,2
,
lon,2
,
run,2
,
lay,2
,
foie,2
,
parfait,2
,
identity,2
,
property,2
,
kielbasa,2
,
drunk,2
,
contact,2
,
fix,2
,
stock,2
,
calzone,2
,
yesterday,2
,
setting,2
,
rotation,2
,
network,2
,
tab+,2
,
mark,2
,
donut,2
,
coconut,2
,
zinfandel,2
,
pay,2
,
alfredo,2
,
pan,2
,
reviews,2
,
damage,2
,
von,2
,
coal,2
,
buddy,2
,
wisconsin,2
,
legs,2
,
management,2
,
guest,2
,
coating,2
,
caesar,2
,
kickoff,2
,
nigiri,2
,
ok.,2
,
platform,2
,
budget,2
,
fennel,2
,
period,2
,
oz,2
,
grain,2
,
oakland,2
,
fresh,2
,
dominick,2
,
mini,2
,
action,2
,
citrus,2
,
handful,2
,
volume,2
,
hollaback,2
,
language,2
,
promotion,2
,
hole,2
,
colour,2
,
christ,2
,
freshness,2
,
yumminess,2
,
hatter,2
,
splash,2
,
pungent,2
,
walmart,2
,
worth+,2
,
bouche,2
,
rickard,2
,
buds,2
,
breeze,2
,
sense,2
,
poisoning,2
,
medium-rare,2
,
cheeseburger,2
,
cushion,2
,
age,2
,
f,2
,
batch,2
,
shank,2
,
poo,2
,
pizzas,2
,
liking,2
,
crunchy,2
,
hubs,2
,
warmer,2
,
champagne,2
,
assortment,2
,
shower,2
,
destination,2
,
peach,2
,
charlotte,2
,
mina,2
,
slam,2
,
prom,2
,
delish,2
,
mahi,2
,
tortillas,2
,
jesus,2
,
mousse,2
,
tartare,2
,
tank,2
,
gristle,2
,
economy,2
,
beverage,2
,
breast,2
,
swan,2
,
bourbon,2
,
micro,2
,
mao,2
,
griglia,2
,
task,2
,
dragon,2
,
grandma,2
,
joy,2
,
christmastime,2
,
sin,2
,
boot,2
,
restroom,2
,
living,2
,
og,2
,
monitor,2
,
lifestyle,2
,
thanksgiving,2
,
gym,2
,
loud,2
,
chicago,2
,
mmmm,2
,
carrot,2
,
noodle,2
,
fountain,2
,
cocoa,2
,
online,2
,
mixture,2
,
eggplant,2
,
damn,2
,
bistro,2
,
china,2
,
con,2
,
hill,2
,
omg,2
,
celery,2
,
overhaul,2
,
fast,2
,
vat,2
,
erie,2
,
moist,2
,
dance,2
,
beer+,2
,
jack,2
,
december,2
,
base,2
,
daughter,2
,
closing,2
,
premiere,2
,
har,2
,
worth,2
,
p.m.,2
,
steaks,2
,
rome,2
,
foremost,2
,
cow,2
,
preparation,2
,
disaster,2
,
enchilada,2
,
prosecco,2
,
boar,2
,
praise,2
,
future+,2
,
nobody,2
,
personality,2
,
nightmare,2
,
dust,2
,
buggar,2
,
wellington,2
,
bruschetta,2
,
cabbage,2
,
haha,2
,
loco,2
,
rangoon,2
,
butt,2
,
theme+,2
,
hotter,2
,
z'tejas,2
,
yogurt,2
,
survey,2
,
category,2
,
brand,2
,
jacuzzi,2
,
fave,2
,
guiness,2
,
shack,2
,
chunky,2
,
hollywood,2
,
sit,2
,
zip,2
,
abalone,2
,
chowder,2
,
hummus,2
,
layout,2
,
pate,2
,
tavern,2
,
hiding,2
,
fridge,2
,
opening,2
,
savory,2
,
row,2
,
pile,2
,
vinaigrette,2
,
baklava,2
,
guinness,2
,
employer,2
,
odd,2
,
roseleaf,2
,
berry,2
,
potion,2
,
jukebox,2
,
mild,2
,
max,2
,
pick,2
,
sour,1
,
broccolini,1
,
respect,1
,
pie/quiche,1
,
.good,1
,
hospital,1
,
stairway,1
,
decorum,1
,
diameter,1
,
ordering,1
,
mocha,1
,
chagrin,1
,
henderson,1
,
bustle,1
,
profile,1
,
flavours,1
,
mushiness,1
,
recipe,1
,
claimed,1
,
backside,1
,
appreciation,1
,
jonathan,1
,
reservation+,1
,
maple,1
,
apron,1
,
spread+,1
,
replacement,1
,
don`t,1
,
b.,1
,
behest,1
,
tarragon,1
,
o'malley,1
,
switch,1
,
wooden,1
,
avail,1
,
smashburger,1
,
amurricun,1
,
edmund,1
,
louisiana,1
,
crude,1
,
seal,1
,
institute,1
,
trendzetter,1
,
mile,1
,
regard,1
,
cosentino,1
,
anticipation,1
,
mushi,1
,
ginko,1
,
france,1
,
malbec,1
,
grainy,1
,
ave,1
,
reward,1
,
spinato,1
,
trendy,1
,
skip,1
,
scott,1
,
gran,1
,
aloha,1
,
monica,1
,
cheese-,1
,
excitement,1
,
gripe,1
,
spot+,1
,
flair,1
,
p.s,1
,
hangover,1
,
tiramasu,1
,
sister-in-law,1
,
eel,1
,
wish,1
,
-jrs+,1
,
galati,1
,
hazmat,1
,
daminco,1
,
sober,1
,
pilgrimage,1
,
niche,1
,
gelato+,1
,
fairmont,1
,
bombshell,1
,
moscato,1
,
mama,1
,
pizza+,1
,
education,1
,
imo,1
,
competent,1
,
miss,1
,
jambalaya,1
,
walking,1
,
quality/flavor,1
,
eastside,1
,
burst,1
,
nephew,1
,
es,1
,
saimin,1
,
power,1
,
sledding,1
,
sleeman,1
,
cover,1
,
clicky-finger,1
,
blood,1
,
ease,1
,
yound,1
,
gate,1
,
scholl's,1
,
twitch,1
,
tub,1
,
behold,1
,
sodium,1
,
revelation,1
,
drinker,1
,
eatery+,1
,
runner,1
,
saltado,1
,
hostel,1
,
mahem,1
,
bon,1
,
trailer,1
,
challah,1
,
beg+,1
,
include,1
,
clouds,1
,
saki,1
,
filetto,1
,
carp,1
,
originality,1
,
hound,1
,
ew,1
,
hogmanay,1
,
notch+,1
,
puff,1
,
broom,1
,
seaweed,1
,
sooner,1
,
dunno..,1
,
caliente,1
,
death,1
,
jammy,1
,
flavorless,1
,
cash+,1
,
..i,1
,
ya,1
,
wha,1
,
competition,1
,
gulps,1
,
pre,1
,
wolfgang,1
,
research,1
,
brocolli,1
,
right+,1
,
repair,1
,
combos,1
,
memlita,1
,
caretaker,1
,
in-house,1
,
chinatown,1
,
crispness,1
,
flavoring,1
,
peppery,1
,
concierge,1
,
speaking,1
,
crawford'ed,1
,
load,1
,
lampoon,1
,
bitter,1
,
b/b+,1
,
rhythm,1
,
honeydew,1
,
mmm,1
,
buster+,1
,
walleye,1
,
shamrock,1
,
d'asti,1
,
laos,1
,
split,1
,
trendz+,1
,
cambridge,1
,
dismay,1
,
deafening,1
,
issue+,1
,
bedelia,1
,
tvs,1
,
myself-nice,1
,
well,1
,
royalty,1
,
carol,1
,
access,1
,
khir,1
,
thick,1
,
tuxedos,1
,
attentiveness,1
,
impromptu,1
,
sooo,1
,
huh,1
,
cantaloupe,1
,
grandpa,1
,
highland,1
,
clogging,1
,
flan,1
,
handicap,1
,
gluten,1
,
yucky+,1
,
hearing,1
,
hesitant,1
,
juicer,1
,
lick,1
,
thermostat,1
,
press,1
,
thicker,1
,
'hairy,1
,
change+,1
,
applesauce,1
,
crowd+,1
,
whole,1
,
easter,1
,
peanut,1
,
dente,1
,
information,1
,
all-in-all,1
,
cristal,1
,
butterscotch,1
,
byron,1
,
al,1
,
hostage,1
,
-___-,1
,
taza,1
,
jude,1
,
gabi+,1
,
zuzu,1
,
lottery,1
,
top-notch,1
,
chocolate/dulce,1
,
find,1
,
native,1
,
bank,1
,
lawrenceville,1
,
saint,1
,
weighty,1
,
jenny,1
,
slick,1
,
bourdain,1
,
hrs,1
,
cosmo,1
,
sadface+,1
,
overachiever,1
,
grinch,1
,
welcoming+,1
,
century,1
,
donald,1
,
chardon,1
,
melon,1
,
wet,1
,
border,1
,
oversight,1
,
taking,1
,
rouge,1
,
grimaldi,1
,
carving,1
,
kennywood,1
,
tastiness,1
,
deli,1
,
flamingo,1
,
vitello,1
,
urge,1
,
imho,1
,
bit+,1
,
manage,1
,
detroit,1
,
cheat,1
,
boneless,1
,
score,1
,
knock,1
,
advertising,1
,
morton,1
,
salumeria,1
,
up,1
,
eternity,1
,
saltiness,1
,
question,1
,
tamarind,1
,
saucisson,1
,
mode,1
,
pre-christmas,1
,
potatos,1
,
vegetable,1
,
yum+,1
,
forty,1
,
vision,1
,
herring,1
,
md,1
,
'art,1
,
breakfast+,1
,
joker,1
,
woody,1
,
pina,1
,
malaysia/singapore,1
,
surgery,1
,
altho,1
,
scotsman,1
,
panaderia,1
,
upstairs,1
,
quicksilver,1
,
=d+,1
,
flannelette+,1
,
sidebar/rant,1
,
consisting,1
,
shop,1
,
mum,1
,
dennys,1
,
construction,1
,
strip+,1
,
torn,1
,
chips/salsa,1
,
needless,1
,
dec.,1
,
wheel,1
,
paycheck,1
,
okada,1
,
slimy,1
,
wipe,1
,
kelsey,1
,
wait-person,1
,
aroma,1
,
group+,1
,
delirium,1
,
scotland,1
,
hood,1
,
perspective,1
,
holland,1
,
terrine,1
,
cabin,1
,
biaggio,1
,
it..,1
,
bah-humbug,1
,
tuesday,1
,
pro,1
,
waitor/waitress,1
,
cheapy,1
,
november,1
,
grocery,1
,
speedy,1
,
growth,1
,
fraternity,1
,
akron,1
,
cinder,1
,
conversation+,1
,
cartilage,1
,
drunken,1
,
juice+,1
,
clipart,1
,
convenience,1
,
apps/entress,1
,
albertson,1
,
pretty,1
,
buco,1
,
lomo,1
,
voice,1
,
dash,1
,
chutney,1
,
keen,1
,
adovada,1
,
calligraphy,1
,
one-star,1
,
outlet,1
,
savvy,1
,
ontario,1
,
carnivore,1
,
